Komentar,Sentimen
"['bayang', 'bayang', 'emang', 'khawatir', 'bangunoptimisme', 'melewati']",Positif
"['wajib', 'bangunoptimisme', 'keyakinan', 'hadapi', 'bayang', 'bayang', 'sda', 'sdm', 'melimpah']",Negatif
"['pangsa', 'pasar', 'dikapitalisasi', 'modal', 'dimanfaatkan', 'terpuruk', 'global', 'nindonesia', 'bangunoptimisme']",Positif
"['penghentian', 'ekspor', 'bahan', 'mentah', 'membantu', 'menaikan', 'perekonomian', 'menghadapi', 'bayangan', 'bangunoptimisme']",Positif
"['alasan', 'presiden', 'optimis', 'bayang', 'bayang', 'potensi', 'kekuatan', 'sumber', 'daya', 'alam', 'manusia', 'melimpah', 'nindonesia', 'bangunoptimisme']",Positif
"['mengalami', 'perekonomian', 'tanah', 'air', 'nindonesia', 'bangunoptimisme']",Positif
"['optimis', 'menghadapi', 'perekonomian', 'global', 'bayangan', 'menguat', 'jokowi', 'mendampingi', 'menghadapi', 'situasi', 'nindonesia', 'bangunoptimisme']",Positif
"['episentrum', 'global', 'nindonesia', 'bangunoptimisme']",Positif
"['kebijakan', 'tangan', 'terbaik', 'mengatasi', 'bangunoptimisme']",Positif
"['isu', 'digembar', 'gemborkan', 'semenakutkan', 'btul', 'jokowi', 'udh', 'sda', 'sdm', 'melimpah', 'jni', 'dpt', 'dimanfaatkan', 'bangunoptimisme']",Positif
"['bangunoptimisme', 'keyakinan', 'hadapi', 'mengancam', 'dunia', 'internasional']",Positif
"['dihadapi', 'isu', 'takuti', 'pemimpin', 'negara', 'optimis', 'melewatinya', 'bangunoptimisme']",Positif
"['mari', 'semangat', 'bangunoptimisme', 'kondisi', 'global', 'momok', 'negara', 'negara', 'dunia', 'jokowi', 'rakyat', 'optimis', 'menghadapi']",Positif
"['berulang', 'kali', 'presiden', 'bangunoptimisme', 'hadapi', 'sda', 'sdm', 'melimpah', 'modal', 'utamanya']",Negatif
"['sependapat', 'presiden', 'pokoknya', 'bangunoptimisme', 'kudu', 'menghadapi', 'bayang', 'bayang']",Positif
"['ancaman', 'global', 'kabar', 'menghampiri', 'menjelang', 'pengujung', 'masuk', 'negara', 'terbesar', 'dunia', 'versi', 'dana', 'moneter', 'internasional', 'nindonesia', 'bangunoptimisme']",Positif
"['dibayangkan', 'ygdiperkirakan', 'menguat', 'presiden', 'jokowi', 'masyarakat', 'optimis', 'menghadapi', 'situasi', 'bangunoptimisme']",Positif
"['bertahan', 'ancaman', 'global', 'nindonesia', 'bangunoptimisme']",Positif
"['pokoknya', 'semangat', 'bersatu', 'bangunoptisme', 'hadapi', 'lewati', 'bayang', 'bayang', 'optimis']",Positif
"['negara', 'berkembang', 'cenderung', 'terhindar', 'nindonesia', 'bangunoptimisme']",Positif
"['pembahasan', 'optimis', 'menghadapi', 'faktor', 'nindonesia', 'bangunoptimisme']",Positif
"['presiden', 'seringkali', 'bangunoptimisme', 'hadapi', 'global']",Positif
"['kondisi', 'perekonomian', 'global', 'menghantui', 'negara', 'negara', 'dunia', 'bayangan', 'menguat', 'presiden', 'jokowi', 'masyarakat', 'optimis', 'menghadapi', 'situasi', 'bangunoptimisme']",Positif
"['episentrum', 'dunia', 'perekonomian', 'nasional', 'ditopang', 'kuat', 'permintaan', 'domestik', 'nindonesia', 'bangunoptimisme']",Positif
"['kondisi', 'perekonomian', 'global', 'menghantui', 'negara', 'negara', 'dunia', 'bayangan', 'menguat', 'nindonesia', 'bangunoptimisme']",Positif
"['global', 'mencari', 'peluang', 'sektor', 'moncer', 'nindonesia', 'bangunoptimisme']",Positif
"['semangat', 'menghadapi', 'semoga', 'memiliki', 'peran', 'global', 'perekonomian', 'stok', 'sumberdaya', 'alam', 'melimpah', 'nindonesia', 'bangunoptimisme']",Positif
"['kondisi', 'perekonomian', 'global', 'menajdi', 'kekhawatiran', 'orang', 'bayangan', 'bangunoptimisme']",Positif
"['probabilitas', 'persen', 'nindonesia', 'bangunoptimisme']",Positif
"['presiden', 'jokowi', 'bangunoptimisme', 'menghindari', 'menguat']",Positif
"['memiliki', 'daya', 'tahan', 'menghadapi', 'ancaman', 'global', 'nindonesia', 'bangunoptimisme']",Positif
"['global', 'xab', 'nmenteri', 'bumn', 'optimis', 'bertahan', 'krisis', 'geopolitik', 'berakibat', 'gejolak', 'global', 'nerick', 'thohir', 'nasional', 'tumbuh', 'bangkitbersamaet']",Positif
"['menghadapi', 'ancaman', 'kadin', 'menggelar', 'rapimnas', 'perkuat', 'umkm', 'afterb', 'arsjadrasjid', 'kadinindonesia', 'inklusifkolaboratif']",Positif
"['proyeksi', 'suram', 'bank', 'pertumbuhan', 'positif', 'mencapai', 'persen', 'kumparanbisnis', 'dailyupdate']",Positif
"['menteri', 'bumn', 'erick', 'thohir', 'optimistis', 'bangsa', 'melewati', 'nmenurut', 'optimistis', 'dibangun', 'diyakini', 'nasional', 'tumbuh', 'angka', 'mendorong', 'ekspor', 'sda', 'bentuk', 'bangkitbersamaet']",Positif
"['kadin', 'berusaha', 'menghadapi', 'ancaman', 'ditahun', 'arsjadrasjid', 'umkm', 'inklusifkolaboratif']",Positif
"['bos', 'ojk', 'takut', 'jagoan']",Positif
"['negara', 'tealh', 'merasakan', 'global', 'mas', 'melewati', 'didukun', 'goleh', 'sda', 'beliau', 'mendorong', 'ekspor', 'sda', 'dlm', 'bentuk', 'barang', 'produk', 'mentah', 'bangkitbersamaet']",Positif
"['menteri', 'bumn', 'optimisme', 'bangun', 'nasional', 'tumbuh', 'angka', 'optimis', 'lewati', 'bangkitbersamaet']",Positif
"['presiden', 'joko', 'widodo', 'jajaran', 'pimpinan', 'komisi', 'pemilihan', 'pusat', 'efisien', 'anggaran', 'pemilu', 'kondisi', 'global', 'kian', 'gelombang']",Positif
"['menteri', 'badan', 'usaha', 'milik', 'negara', 'bumn', 'pengusaha', 'mal', 'ritel', 'tumbuh', 'ancaman', 'bangkitbersamaet']",Negatif
"['erick', 'thohir', 'optimis', 'lewati', 'nmenurut', 'fondasi', 'menopang', 'perekonomian', 'nsalah', 'satunya', 'konsistensi', 'menjalankan', 'hilirisasi', 'produk', 'berasal', 'sda', 'bangkitbersamaet']",Positif
"['ditopang', 'konsumsi', 'penduduknya', 'hutangnya', 'menggunung', 'bom', 'negri', 'paham']",Negatif
"['menteri', 'bumn', 'optimismenya', 'menghadapi', 'ancaman', 'nasional', 'tumbuh', 'angka', 'persen', 'optimal', 'menggarap', 'sektor', 'sda', 'bangkitbersamaet']",Positif
"['berjuang', 'stabilitas', 'politik', 'sosial', 'tetep', 'hasilnya', 'dimana', 'negara', 'dlm', 'lumayan', 'kelompok', 'merongrong']",Positif
"['optimis', 'melewati', 'nbeliau', 'sngat', 'yakkn', 'bertahan', 'gejolak', 'global', 'nbeliau', 'mendorong', 'produk', 'ekspor', 'sda', 'bentuk', 'produk', 'bangkitbersamaet']",Positif
"['krisis', 'global', 'nurunin', 'kepala', 'negara', 'opini', 'diperhatikan', 'bertahan', 'krisis', 'global', 'tuntutjokowimundur']",Negatif
"['semoga', 'terbebas', 'arsjadrasjid', 'umkm', 'inklusifkolaboratif']",Negatif
"['umkm', 'kuat', 'persiapan', 'emas', 'arsjadrasjid', 'umkm', 'inklusifkolaboratif']",Positif
"['menteri', 'erick', 'thohir', 'piawai', 'menerka', 'prediksi', 'menteri', 'erick', 'thohir', 'terkait', 'bangsa', 'melewati', 'bangkitbersamaet']",Positif
"['gejolak', 'global', 'berlanjut', 'nnamun', 'men', 'optimis', 'ancaman', 'bangkitbersamaet']",Positif
"['menghadapi', 'ancaman', 'krisis', 'pangan', 'energi', 'keuangan', 'nmenteri', 'bumn', 'erick', 'thohir', 'kekuatan', 'dunia', 'bangkitbersamaet']",Positif
"['spc', 'perusahaan', 'bergerak', 'bidang', 'jasa', 'konsultan', 'manajemen', 'mengadakan', 'gathering', 'mengangkat', 'tema', 'strategi', 'menghadapi', 'tantangan', 'ketidakpastian', 'global', 'kamis', 'hotel', 'aston', 'priority', 'jakarta']",Positif
"['jakarta', 'pandemi', 'covid', 'melanda', 'tekanan', 'inflasi', 'global', 'ditambah', 'ketegangan', 'geopolitik', 'menghadapkan', 'dunia', 'ancaman', 'global', 'krisis', 'berdampak', 'perkembangan', 'perekonomian']",Positif
"['kadin', 'mitra', 'strategis', 'pemerintah', 'berupaya', 'mengantisipasi', 'dampak', 'ancaman', 'salah', 'satunya', 'memperkuat', 'umkm', 'memperkuat', 'perekonomian', 'nasional', 'daerah', 'arsjadrasjid', 'umkm', 'inklusifkolaboratif']",Positif
"['global', 'prediksi', 'berpengaruh', 'kpd', 'optimis', 'pertumbuhan', 'persen', 'ayo', 'xaa', 'xae', 'bangkitbersamaet']",Positif
"['mentri', 'bumn', 'erick', 'thohir', 'mendorong', 'ekspor', 'sda', 'bentuk', 'produk', 'lewati', 'bertahan', 'gejolak', 'global', 'bangkitbersamaet']",Negatif
"['menteri', 'badan', 'usaha', 'milik', 'negara', 'bumn', 'erick', 'thohir', 'terkena', 'lembaga', 'keuangan', 'internasional', 'dunia', 'mengalami', 'bangkitbersamaet']",Positif
"['menteri', 'bumn', 'erick', 'thohir', 'terkena', 'lembaga', 'keuangan', 'internasional', 'dunia', 'mengalami', 'nsyukron', 'hamdallah', 'nbangkit', 'erick', 'thohir', 'bangkitbersamaet']",Negatif
"['menteti', 'bumn', 'optimistis', 'data', 'indikator', 'tumbuh', 'kisaran', 'persen', 'lewati', 'optimis', 'bangkitbersamaet']",Positif
"['optimis', 'lewati', 'bangkitbersamaet']",Positif
"['optimis', 'terkena', 'bangkitbersamaet']",Positif
"['insya', 'allah', 'semoga', 'pengsruh', 'global', 'minimal', 'aamiin']",Negatif
"['kuatir', 'bayang', 'nnamun', 'menteri', 'bumn', 'optimis', 'melewatinya', 'bertahan', 'gejolak', 'global', 'salah', 'adlh', 'mendorong', 'ekspor', 'sda', 'dlm', 'bentuk', 'produk', 'bangkitbersamaet']",Negatif
"['global', 'nnamun', 'berbeda', 'masmen', 'bumn', 'optimis', 'bertahan', 'krisis', 'geopolitik', 'berakibat', 'gejolak', 'global', 'nmas', 'erick', 'nasional', 'tumbuh', 'bangkitbersamaet']",Positif
"['perekonomian', 'resilien', 'ketidakpastian', 'global', 'penurunan', 'kinerja', 'negara', 'ditopang', 'konsumsi', 'inflasi', 'news', 'trending']",Positif
"['menteri', 'bumn', 'mendorong', 'ekspor', 'sda', 'bentuk', 'melewati', 'nbeliau', 'pemimpin', 'optimistis', 'bangkitbersamaet']",Positif
"['keren', 'parahh', 'xbc', 'xef', 'aman', 'xea', 'xac', 'xeb', 'xec', 'xac', 'xec', 'xeb', 'xec', 'xac', 'xec', 'xeb', 'xec', 'xec', 'xec', 'xbc', 'hitcjakarta', 'nkelas', 'nlgbt', 'nsemeru', 'nhappy', 'birthday', 'love', 'nresesi', 'global']",Negatif
"['menteri', 'bumn', 'erick', 'thohir', 'optimis', 'melewati', 'bertahan', 'gejolak', 'global', 'mendorong', 'export', 'sda', 'dlm', 'bentuk', 'produk', 'bangkitbersamaet']",Positif
"['butuh', 'pemimpin', 'optimis', 'pemimpin', 'lemah', 'cengeng', 'nmenteri', 'bumn', 'erick', 'thohir', 'melewati', 'nerick', 'thohir', 'genjot', 'hilirisasi', 'mengekspor', 'bentuk', 'negara', 'untung', 'bangkitbersamaet']",Positif
"['negara', 'berkembang', 'aman']",Negatif
"['menteri', 'bumn', 'tumbuh', 'situasi', 'global', 'penuh', 'tantangan', 'nerick', 'thohir', 'optimis', 'tangguh', 'menghadapi', 'pelbagai', 'gejolak', 'lewati', 'bangkitbersamaet']",Positif
"['bismillah', 'nkita', 'optimis', 'lewati', 'negara', 'tangguh', 'kuat', 'pejuang', 'bangkitbersamaet']",Positif
"['optimis', 'dibangun', 'dimasa', 'gejolak', 'global', 'beliau', 'dorong', 'ekspor', 'sda', 'produk', 'optimistis', 'lewati', 'bangkitbersamaet']",Positif
"['settingan', 'bahaya']",Positif
"['erick', 'thohir', 'melewati', 'bumn', 'laba', 'meroket', 'erick', 'thohir', 'bertahan', 'gejolak', 'global', 'bangkitbersamaet']",Positif
"['optimistis', 'hadapi', 'nmenteri', 'bumn', 'erick', 'thohir', 'keyakinannya', 'bertahan', 'geopolitik', 'berakibat', 'gejolak', 'global', 'erick', 'nasional', 'tumbuh', 'angka', 'bangkitbersamaet']",Positif
"['penyesuaian', 'harga', 'bbm', 'faktor', 'selamat', 'inflasi', 'bbm', 'bltberkeadilan', 'subsidiharustepatsasaran', 'subsiditepat', 'subsidimilikrakyat', 'subsidibbmtepatsasaran', 'inflasi', 'ekonomikuat']",Positif
"['ketua', 'dpd', 'nilai', 'dunia', 'peluang']",Positif
"['rapimnas', 'kadin', 'tema', 'ckadin', 'kuat', 'umkm', 'kuat', 'daerah', 'nasional', 'kuat', 'maju', 'bertujuan', 'merespon', 'situasi', 'perekonomian', 'nasional', 'global', 'ancaman', 'kementerianinvestasi', 'investasitumbuhindonesiamaju']",Positif
"['ketua', 'dpd', 'nilai', 'global', 'peluang']",Negatif
"['percaya', 'konser', 'rame', 'mulu']",Positif
"['ditengah', 'kepedihan', 'rakyat', 'melawan', 'soekarno', 'peduli', 'proyek', 'mercusuar', 'kehidupan', 'mewahnya', 'menghancurkan', 'kepercayaan', 'rakyat', 'sepenuhnya']",Positif
"['can', 'wawasan', 'luas', 'ngobrol', 'menanak', 'nasi', 'ampek', 'ngomongin', 'iluminati', 'membahas', 'prediksi', 'perpolitikan']",Positif
"['isu', 'pertumbuhan', 'negatif', 'kuartal', 'negara', 'ndan', 'faktor', 'mempengaruhinya', 'gdp', 'sektor', 'penyumbang', 'gdp', 'ekspor', 'impor', 'konsumsi', 'rumah', 'tangga']",Negatif
"['alami', 'global', 'ekspor', 'lancar', 'permintaan']",Negatif
"['temen', 'temenku', 'pake', 'udah', 'diskusi', 'kaya', 'memikirkan', 'solusi', 'menghadapi']",Positif
"['arsjad', 'rasjid', 'dunia', 'menghadapi', 'ancaman', 'kadin', 'mitra', 'strategis', 'pemerintah', 'berupaya', 'mengantisipasi', 'dampak', 'ancaman', 'arsjadrasjid', 'inflasi', 'inklusifkolaboratif']",Positif
"['ekspresi', 'bingung', 'ala', 'bang', 'menghadapi', 'kawananngelucutanpariset', 'tertawabiarwaras', 'sandangpanganpapanlawakan']",Negatif
"['kondisi', 'dimana', 'melambatnya', 'memburuknya', 'perputaran', 'negara', 'nlalu', 'penjelasan', 'mengalami']",Negatif
"['tolong', 'pastikan', 'pemerintah', 'kontigensi', 'plans', 'hadapi', 'depresi', 'ekon', 'dunia', 'harga', 'minyak', 'komoditi', 'mahal', 'untungkan', 'beras', 'pangan', 'mahal', 'pemerintah']",Positif
"['bicara', 'efek', 'ppkm']",Positif
"['jokowi', 'perekonomian', 'pemilu', 'serentak', 'tunda', 'dananya', 'biayai', 'ikn', 'urgent']",Negatif
"['menurutnya', 'peluang', 'menjaga', 'pertumbuhan', 'stabilitas', 'nasional', 'otomatis', 'menghadapi', 'gejolak', 'memiliki', 'fundamental', 'kuat', 'lanyalla']",Positif
"['situlah', 'potensi', 'negara', 'penyuplai', 'pangan', 'terbuka', 'lebar', 'npemerintah', 'serius', 'didukung', 'nkebijakan', 'makro', 'mikro', 'tukas', 'lanyalla', 'lanyalla']",Negatif
"['tantangan', 'membentuk', 'kekuatan', 'komoditas', 'pangan', 'masuk', 'negara', 'negara', 'terdampak', 'tingginya', 'kebutuhan', 'pangan', 'npeluang', 'lanyalla', 'minggu', 'lanyalla']",Negatif
"['ketua', 'dpd', 'lanyalla', 'mahmud', 'mattalitti', 'menilai', 'ancaman', 'tantangan', 'peluang', 'lanyalla']",Positif
"['ketua', 'dpd', 'nilai', 'dunia', 'peluang', 'nsurabaya', 'dunia', 'ketidakpastian', 'global', 'ancaman', 'muncul', 'tingginya', 'inflasi', 'pelambatan', 'pelemahan', 'lanyalla', 'inflasi']",Positif
"['muda', 'bersuara', 'bergerak', 'hadirkan', 'solusi', 'kuat', 'bayang', 'bayang', 'dpcpkbpacitan']",Positif
"['ngaruh', 'global', 'sistem', 'perekonomian', 'terkoneksi', 'langsung', 'menghidupi', 'negeri', 'produk', 'lokal', 'ngajuin', 'utang', 'negeri', 'alesan', 'global']",Positif
"['bahas', 'makro', 'ditengah', 'isu']",Positif
"['bank', 'rakyat', 'persero', 'tbk', 'komitmennya', 'mendorong', 'pertumbuhan', 'domestik', 'ancaman', 'global', 'transformasibri']",Positif
"['ndango', 'nikah', 'taun', 'ngarep', 'perang', 'xad']",Positif
"['presiden', 'jokowi', 'dorong', 'umkm', 'cegah', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['adakah', 'mengalami', 'mengalami', 'disebabkan', 'pandemi', 'covid']",Positif
"['reymond', 'chin', 'jualan', 'parah']",Positif
"['lanjutan', 'nkebijakan', 'makro', 'mikro', 'tukas', 'lanyalla', 'nmenurutnya', 'peluang', 'menjaga', 'pertumbuhan', 'stabilitas', 'nasional', 'otomatis', 'menghadapi', 'gejolak', 'memiliki', 'fundamental', 'kuat', 'next']",Positif
"['lanjutan', 'tantangan', 'peluang', 'tantangan', 'membentuk', 'kekuatan', 'komoditas', 'pangan', 'masuk', 'negara', 'negara', 'terdampak', 'tingginya', 'kebutuhan', 'pangan', 'next']",Positif
"['siaran', 'pers', 'nketua', 'dpd', 'nminggu', 'desember', 'nketua', 'dpd', 'nilai', 'dunia', 'peluang', 'nsurabaya', 'dunia', 'ketidakpastian', 'global', 'ancaman', 'next', 'ketuadpdri', 'lanyalla', 'daridaerahuntukindonesia', 'spiritlanyalla']",Positif
"['bengong', 'rumah', 'mending', 'ngobrolin', 'bank', 'rakyat', 'yuk', 'nbank', 'nasional', 'milik', 'bumn', 'memperoleh', 'laba', 'fantastis', 'dunia', 'mengalami', 'transformasibri']",Positif
"['nyalla', 'dunia', 'untungkan', 'alasannya']",Positif
"['ketua', 'dpd', 'dunia', 'ancaman', 'peluang']",Positif
"['ditengah', 'gempuran', 'inflasi', 'prediksi', 'bri', 'berhasil', 'laba', 'berupaya', 'menumbuhan', 'perekonomian', 'transformasibri']",Positif
"['lanyalla', 'nilai', 'dunia', 'peluang']",Positif
"['bank', 'rakyat', 'tbk', 'komitmennya', 'untk', 'mendorong', 'pertumbuhan', 'domestik', 'ancaman', 'global', 'transformasibri']",Positif
"['bank', 'rakyat', 'persero', 'tbk', 'komitmennya', 'untk', 'mendorong', 'pertumbuhan', 'domestik', 'ancaman', 'global', 'transformasibri']",Positif
"['dunia', 'tantangan', 'peluang']",Positif
"['dunia', 'tantangan', 'peluang']",Positif
['takut'],Positif
"['ketua', 'dpd', 'nilai', 'dunia', 'peluang', 'dpdri', 'nselengkapnya', 'ninstagram']",Negatif
"['ketua', 'dpd', 'nilai', 'dunia', 'peluang', 'lanyalla']",Positif
"['menurutnya', 'peluang', 'menjaga', 'pertumbuhan', 'stabilitas', 'nasional', 'otomatis', 'menghadapi', 'gejolak', 'memiliki', 'fundamental', 'kuat', 'lanyalla', 'dpd', 'surabaya', 'katalanyalla']",Positif
"['prediksi', 'negara', 'negara', 'amerika', 'eropa', 'pelambatan', 'probabilitas', 'nmendekati', 'persen', 'eropa', 'lanyalla', 'dpd', 'surabaya', 'katalanyalla']",Positif
"['ketua', 'dpd', 'lanyalla', 'mahmud', 'mattalitti', 'menilai', 'ancaman', 'tantangan', 'peluang', 'lanyalla', 'dpd', 'surabaya', 'katalanyalla']",Positif
"['ketua', 'dpd', 'nilai', 'dunia', 'peluang', 'lanyalla', 'dpd', 'katalanyalla', 'surabaya']",Positif
"['semoga', 'sehat', 'lancar', 'rejekinya', 'semoga', 'aman', 'dri', 'aamiin']",Positif
"['keuntungan', 'sektor', 'umkm', 'berdaya', 'aman', 'perekonomian', 'meningkat', 'menghalau', 'ramalan', 'menghantui', 'transformasibri']",Positif
"['komitmen', 'bank', 'bri', 'menjaga', 'sektor', 'umkm', 'mendorong', 'pemulihan', 'pertumbuhan', 'perekonomian', 'meloloskan', 'jurang', 'transformasibri']",Positif
"['pengertian', 'dampak', 'penyebabnya']",Positif
"['hadapi', 'global', 'industri', 'telco']",Positif
"['menteri', 'keuangan', 'menkeu', 'sri', 'mulyani', 'optimistis', 'perekonomian', 'bebas', 'pertumbuhan', 'terjaga', 'persen', 'penghujung', 'indonesiatanparesesi', 'ekonomiindonesia']",Positif
"['kemaren', 'ibox', 'sumarecoon', 'serpong', 'iphone', 'pro', 'promax', 'sold', 'out', 'minggu', 'nalhasil', 'gajadi', 'deh', 'beli', 'males', 'nunggu', 'seminggu', 'npadahal', 'uangnya', 'udah', 'rebu']",Positif
"['terdampak', 'dunia', 'ngelombang', 'phk', 'wilayah', 'nsemoga', 'melewati', 'ancaman', 'salah', 'satunya', 'memperkuat', 'umkm', 'memperbanyak', 'industri', 'padat', 'karya']",Negatif
"['negara', 'aman']",Positif
"['overthinking', 'mikirin', 'mikirin']",Positif
"['hitc', 'super', 'rame', 'ngantri', 'makan', 'ampe', 'jam', 'bukti', 'gabakal']",Positif
"['prabowo', 'rakyat', 'mending', 'prabowo', 'dekade']",Positif
"['meningkatkan', 'konsumsi', 'daya', 'beli', 'masyarakat', 'negeri', 'menyelamatkan', 'prediksi', 'global', 'indonesiatahanresesi', 'indonesiahebat', 'indonesiakuat']",Positif
"['kgmngkinan', 'narasi', 'terbalik', 'dijadikan', 'alibi', 'menyangkal', 'kegagalannya', 'disaat', 'darurat', 'akibat', 'hutang', 'program', 'kebijakan', 'amburadul', 'global', 'kambing', 'hitamnya']",Positif
"['bank', 'rakyat', 'persero', 'tbk', 'tegaskan', 'komitmen', 'mendorong', 'pertumbuhan', 'ancaman', 'global', 'transformasibri']",Positif
"['perhatian', 'serius', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Negatif
"['hadir', 'mendukung', 'xef', 'cegah', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Negatif
"['pokoknya', 'dapet', 'follback', 'xad', 'nwalaupun', 'liat', 'muka', 'etmin', 'uifess', 'muka', 'etminnya', 'bercahaya', 'lampu', 'masjid', 'etminnya', 'ngebebasin', 'nyambung']",Negatif
"['masyarakat', 'khawatir', 'molen', 'sumber', 'daya', 'alam', 'berlimpah']",Negatif
"['dukung', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['jokowi', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Negatif
"['ekonom', 'aman', 'ancaman', 'global', 'kinerjajokowiberhasil', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['percayalah', 'aman', 'ancaman', 'global', 'resesiglobal', 'via', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Negatif
"['pengamat', 'aman', 'ancaman', 'global', 'kinerjajokowiberhasil', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['eks', 'wantimpres', 'aman', 'ancaman', 'global', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['aman', 'ancaman', 'global', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['pangsa', 'pasar', 'dinilai', 'aman', 'global', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['aman', 'ancaman', 'global', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['pangsa', 'pasar', 'dinilai', 'aman', 'ancaman', 'global', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['pengamat', 'aman', 'ancaman', 'global', 'indonesiaamanresesiglobal', 'ekonomikuat', 'indonesiatahanresesi', 'bbmamanapbnkuat', 'ekonomikuat', 'sukseskankebijakanpemerintah']",Positif
"['umkm', 'sensitif', 'terkena', 'krisis', 'kenaikan', 'harga', 'pembatasan', 'mobilitas', 'ppkm', 'covid', 'nhal', 'diprediksi', 'imf']",Negatif
"['ancaman', 'global', 'magnet', 'investasi']",Positif
"['umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['ancaman', 'global', 'magnet', 'investasi']",Positif
"['global', 'menyongsong', 'politik', 'xae']",Positif
"['terbebas', 'xbc', 'xef', 'xbc', 'xef', 'nstay', 'safe', 'wilayah', 'garut', 'jabar', 'karna', 'barusan', 'gempa', 'xba', 'xef', 'xae']",Positif
"['umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['pemerintah', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['perhatian', 'serius', 'daro', 'pemerintah', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['media', 'adakalanya', 'suka', 'ngarang', 'tergantung', 'negara', 'kaya', 'miskin', 'nindonesia', 'kaya', 'macem', 'sda', 'bejibun', 'laut', 'melimpah', 'njadi', 'takut', 'global', 'jokowi', 'kerja']",Positif
"['presiden', 'dunia', 'pusing', 'hadapi', 'taun', 'rakyatnya', 'pusing']",Positif
"['perhatian', 'serius', 'pemerintah', 'umkm', 'selamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['umkm', 'menyelamatkan', 'global', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
